id,given_name,family_name,birth_date,gender,area,area_id,group,group_id,term,source
BERØ,Bent,Røiseland,1902-10-11,male,Vest-Agder,VA,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
BJFJ,Bjarne,Fjærtoft,1899-11-07,male,Møre og Romsdal,MR,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
BJHN,Bjarne Henry,Henriksen,1904-08-15,male,Aust-Agder,AA,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
BJSO,Bjarne Daniel,Solli,1910-11-07,male,Troms,Tr,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
CAHM,Carl Joachim,Hambro,1885-01-05,male,Oslo,Os,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
CLOL,Claudia,Olsen,1896-09-22,female,Vestfold,Ve,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
EIFR,Einar,Frogner,1893-05-19,male,Hedmark,He,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
EIGE,Einar,Gerhardsen,1897-05-10,male,Oslo,Os,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
EIHR,Einar,Hareide,1899-10-24,male,Møre og Romsdal,MR,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
EILI,Eigil Olaf,Liane,1916-05-07,male,Telemark,Te,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
EIST,Einar Magnus,Stavang,1898-11-20,male,Sogn og Fjordane,SF,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ELVA,Lars Elisæus,Vatnaland,1892-04-18,male,Rogaland,Ro,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
EMLØ,Emil,Løvlien,1899-09-22,male,Hedmark,He,Norges Kommunistiske Parti,NKP,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ENVE,Endre Kristian,Vestvik,1894-09-12,male,Rogaland,Ro,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
EREN,Erling,Engan,1910-06-14,male,Nordland,No,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ERFR,Erling,Fredriksfryd,1905-02-07,male,Østfold,Øs,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ERNO,Erling Johannes,Norvik,1899-04-27,male,Finnmark,Fi,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ERPE,Erling,Petersen,1906-07-13,male,Oslo,Os,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ERVI,Erling Johan,Vindenes,1900-09-30,male,Nordland,No,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ERWI,Erling,Wikborg,1894-11-05,male,Oslo,Os,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
FIMO,Finn,Moe,1902-10-12,male,Oslo,Os,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
FRVI,Frithjov Meier,Vik,1902-03-15,male,Troms,Tr,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
GOHØ,Gotfred Johan,Hølvold,1903-04-22,male,Finnmark,Fi,Norges Kommunistiske Parti,NKP,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
GUEN,Gunvald,Engelstad,1900-05-10,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
GUKA,Gunnar,Kalrasten,1905-09-05,male,Oppland,Op,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HABO,Hans,Borgen,1908-09-24,male,Akershus,Ak,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HABR,Hans,Berg,1902-02-25,male,Nordland,No,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HACH,Hartvig Caspar,Christie,1893-11-25,male,Akershus,Ak,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HAEV,Hans Oskar,Evju,1886-01-06,male,Buskerud,Bu,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HAKL,Harry Johan Olai,Klippenvåg,1913-05-12,male,Finnmark,Fi,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HALN,Halvard,Lange,1902-09-16,male,Akershus,Ak,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HALØ,Harald Johan,Løbak,1904-06-02,male,Hedmark,He,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HAOM,Hans Karolus,Ommedal,1901-01-16,male,Sogn og Fjordane,SF,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HASE,Harald,Selås,1908-08-17,male,Telemark,Te,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HASR,Hans Nikolai,Stavrand,1894-01-04,male,Troms,Tr,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HATR,Harald Houge,Torp,1890-05-14,male,Sør-Trøndelag,ST,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HEJA,Henry,Jacobsen,1898-12-02,male,Østfold,Øs,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HESE,Helge,Seip,1919-03-05,male,Oslo,Os,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HESM,Herman,Smitt Ingebretsen,1891-03-06,male,Oslo,Os,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HESV,Henrik,Svensen,1904-07-17,male,"","",Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HJST,Hjalmar Olai,Storeide,1901-08-10,male,Hordaland,Ho,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HRSV,Hartvig,Svendsen,1902-12-22,male,Akershus,Ak,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HÅJO,Håkon,Johnsen,1914-03-03,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
HÅKY,Håkon,Kyllingmark,1915-01-19,male,Nordland,No,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
IEB,Inge Einarsen,Bartnes,1911-09-22,male,Nord-Trøndelag,NT,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
INJA,Ingvald Johannes,Jaklin,1896-02-22,male,Troms,Tr,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ISFL,Isak Larsson,Flatabø,1896-09-11,male,Hordaland,Ho,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
IVEI,Ivar Kornelius,Eikrem,1898-08-10,male,Møre og Romsdal,MR,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
IVHO,Ivar Kristiansen,Hognestad,1888-10-16,male,Rogaland,Ro,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
IVNO,Ivar Jacobsen,Norevik,1900-03-26,male,Sogn og Fjordane,SF,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JAPE,Jakob Martin,Pettersen,1899-04-11,male,Hordaland,Ho,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JARE,Jakob Martinus,Remseth,1897-10-05,male,Rogaland,Ro,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JEHU,Jens,Haugland,1910-04-16,male,Vest-Agder,VA,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JEST,Jens Olai,Steffensen,1891-03-23,male,Nordland,No,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JHWI,Johan,Wiik,1885-03-08,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JOAN,Johan,Andersen,1902-05-05,male,Vestfold,Ve,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JOEN,Jonas,Enge,1908-04-24,male,Nordland,No,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JOKA,Johan Sigurd,Karlsen,1894-05-05,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JOLE,Jon,Leirfall,1899-10-07,male,Nord-Trøndelag,NT,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JOOL,Johannes Olai,Olsen,1895-10-03,male,Finnmark,Fi,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JOWA,Johan Møller,Warmedal,1914-04-28,male,Vestfold,Ve,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JSJ,Johan,Strand Johansen,1903-02-03,male,Oslo,Os,Norges Kommunistiske Parti,NKP,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
JØGR,Jørgen,Grave,1909-03-28,male,Telemark,Te,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KAKA,Karl Henry,Karlsen,1893-11-10,male,Østfold,Øs,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KJBN,Kjell,Bondevik,1901-03-11,male,Rogaland,Ro,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KJAA,Kjell Gjøstein,Aabrek,1901-05-03,male,"","",Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KLSK,Klara Amalie,Skoglund,1891-09-22,female,Østfold,Øs,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KNST,Knut Olaf Andreasson,Strand,1887-12-07,male,Møre og Romsdal,MR,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KNTO,Knut,Toven,1897-03-11,male,Møre og Romsdal,MR,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KNVI,Knut Severin Jakobsen,Vik,1892-02-23,male,Hordaland,Ho,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KNYT,Knut,Ytre-Arne,1896-12-19,male,Hordaland,Ho,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KOKN,Konrad Gustav,Knudsen,1890-08-19,male,Buskerud,Bu,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KOVA,Kolbjørn Sigurd Verner,Varmann,1904-12-23,male,Nordland,No,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KRAS,Kristian,Asdahl,1920-04-08,male,Akershus,Ak,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
KRFJ,Kristian,Fjeld,1887-02-16,male,Hedmark,He,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
LAEV,Lars Samuel Myhrer,Evensen,1896-11-12,male,Oslo,Os,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
LAMO,Lars Magnus,Moen,1885-11-29,male,Oppland,Op,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
LARA,Lars,Ramndal,1893-05-06,male,Rogaland,Ro,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
LARI,Lauritz Johan,Riise,1910-08-02,male,Nordland,No,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
LASÆ,Lars,Sæter,1895-05-13,male,Sør-Trøndelag,ST,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
LEGR,Leif,Granli,1909-09-25,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
LITM,Liv,Tomter,1901-08-27,female,Akershus,Ak,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
LOHO,Chr. L.,Holm,1892-05-06,male,Hordaland,Ho,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
MAHA,Magnhild,Hagelia,1904-05-06,female,Aust-Agder,AA,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
MASM,Martin,Smeby,1891-09-08,male,Oppland,Op,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
MOLØ,Mons Arntsen,Løvset,1891-08-18,male,Sør-Trøndelag,ST,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
NEVA,Neri,Valen,1893-09-26,male,Telemark,Te,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
NIHØ,Nils,Hønsvald,1899-12-04,male,Østfold,Øs,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
NIJA,Nils Kristen,Jacobsen,1908-08-13,male,Troms,Tr,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
NILA,Nils,Langhelle,1907-09-28,male,"","",Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ODHO,Oddmund,Hoel,1910-01-18,male,Sør-Trøndelag,ST,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLBE,Olav,Benum,1897-09-05,male,Nord-Trøndelag,NT,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLBR,Ole,Bergesen,1916-08-22,male,Rogaland,Ro,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLHR,Olav,Hordvik,1901-12-26,male,Hordaland,Ho,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLHØ,Ola,Høyland,1890-05-25,male,Hordaland,Ho,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLJØ,Ole,Jørgensen,1897-11-13,male,Vest-Agder,VA,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLKD,Olaf,Knudson,1915-12-31,male,Buskerud,Bu,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLLA,Olav Rasmussen,Langeland,1904-03-14,male,Møre og Romsdal,MR,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLME,Olav,Meisdalshagen,1903-03-17,male,Oppland,Op,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLOL,Ola,Olsen,1891-10-25,male,Hordaland,Ho,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLSØ,Olaf,Sørensen,1892-08-03,male,Buskerud,Bu,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLVE,Olav Aslakson,Versto,1892-06-22,male,Telemark,Te,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OLWA,Olaf Fredrik,Watnebryn,1908-11-04,male,Buskerud,Bu,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OSTO,Oscar Fredrik,Torp,1893-06-08,male,Vestfold,Ve,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
OTDA,Otto,Dahl,1914-06-16,male,Hedmark,He,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
PABE,Parelius Hjalmar Bang,Berntsen,1910-02-24,male,Nordland,No,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
PADA,Paul Martin,Dahlø,1885-08-29,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
PAIN,Paul,Ingebretsen,1904-10-15,male,Rogaland,Ro,Venstre,V,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
PALI,Paul Oskar,Lindberget,1895-08-06,male,Hedmark,He,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
PEBO,Per,Borten,1913-04-03,male,Sør-Trøndelag,ST,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
PEHE,Per Severin,Hjermann,1891-04-05,male,Sogn og Fjordane,SF,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
PEJA,Peder Nikolai Leier,Jacobsen,1888-05-13,male,Troms,Tr,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
PEML,Peter Torleivson,Molaug,1902-09-02,male,Rogaland,Ro,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
RASW,Rakel,Seweriin,1906-06-26,female,Oslo,Os,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
RECA,Reidar,Carlsen,1908-07-01,male,Nordland,No,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
RELY,Reidar Andreas,Lyseth,1904-07-14,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
RESR,Reidar,Strømdahl,1913-05-12,male,Vestfold,Ve,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
REAA,Reidar Magnus,Aamo,1898-08-05,male,Hedmark,He,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
RIBR,Reidar,Bruu,1903-09-11,male,Oslo,Os,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
SIHM,Sigurd Lund,Hamran,1902-01-24,male,Nordland,No,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
SILE,Sigurd,Lersbryggen,1901-07-08,male,Vestfold,Ve,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
SVLØ,Sverre Offenberg,Løberg,1905-04-04,male,Telemark,Te,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
SVNY,Sverre Bernhard,Nybø,1903-11-24,male,Møre og Romsdal,MR,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
SVRS,Sverre Walter,Rostoft,1912-12-12,male,Vest-Agder,VA,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
TOBR,Torgeir Andreas,Berge,1897-02-17,male,Vestfold,Ve,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
TOKV,Torstein,Kvamme,1893-03-14,male,Hordaland,Ho,Kristelig Folkeparti,KrF,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
TOSL,Torstein,Selvik,1900-10-08,male,"","",Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
TRBR,Trygve,Bratteli,1910-01-11,male,Oslo,Os,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
TRHE,Trond,Hegna,1898-10-02,male,Rogaland,Ro,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
TRWI,Trond Halvorsen,Wirstad,1904-06-15,male,Oppland,Op,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ULOL,Ulrik,Olsen,1885-08-02,male,Møre og Romsdal,MR,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
WIBR,Wilhelm Engel,Bredal,1907-08-25,male,Østfold,Øs,Bondepartiet,B,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57
ALKJ,Alv,Kjøs,1894-06-04,male,Hedmark,He,Høyre,H,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53
ALNI,Alfred Sigurd,Nilsen,1891-09-04,male,"","",Arbeiderpartiet,A,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53
