id,name__tr,name,wikipedia__tr,name__en,wikipedia__en,gender,birth_date,given_name,image,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__freebase,identifier__Munzinger,identifier__BNF,identifier__IMDB,identifier__EuroparlMEP,identifier__MusicBrainz,identifier__NTA,identifier__BAV,identifier__NUKAT,identifier__FIFA,death_date,family_name,website,identifier__PACE,identifier__NKC,identifier__NNDB,identifier__parlement,identifier__discogs,twitter,identifier__GTAA,birth_name,identifier__NPG,identifier__NLI,identifier__CANTIC,identifier__NLA,identifier__SELIBR,identifier__BNE,identifier__PTBNP,identifier__ULAN,name__hu,name__de,wikipedia__de,name__es,name__fr,name__nb,name__da,name__nn,name__sv,name__yo,name__nl,name__fa,wikipedia__fa,wikipedia__fr,wikipedia__simple,wikipedia__yo,name__mg,wikipedia__mg,name__ru,wikipedia__ru,name__az,name__ca,name__diq,name__el,name__ja,wikipedia__az,wikipedia__ca,wikipedia__diq,wikipedia__el,wikipedia__ja,name__it,name__pl,name__ko,name__he,name__mk,name__uk,name__os,name__zh_hans,name__zh,wikipedia__commons,wikipedia__es,wikipedia__he,wikipedia__it,wikipedia__ko,wikipedia__mk,wikipedia__nl,wikipedia__no,wikipedia__os,wikipedia__pl,wikipedia__trwikiquote,wikipedia__uk,wikipedia__zh,wikipedia__plwikiquote,name__sw,wikipedia__sw,wikipedia__hu,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,name__ar,wikipedia__ar,name__bg,name__mdf,name__ro,name__cs,name__de_ch,name__en_ca,name__en_gb,name__fi,name__ka,wikipedia__bg,wikipedia__cswikiquote,wikipedia__da,wikipedia__fi,wikipedia__ka,wikipedia__mdf,wikipedia__ro,identifier__SBN_it,identifier__AlloCine,name__tyv,wikipedia__tyv,name__crh_latn,wikipedia__crh,name__ur,name__pnb,name__hy,wikipedia__hy,wikipedia__pnb,wikipedia__ur,name__lt,wikipedia__lt,name__pt,name__id,name__io,name__oc,wikipedia__id,wikipedia__io,wikipedia__oc,wikipedia__pt,wikipedia__sv,name__kk_arab,name__kk_cyrl,name__kk_latn,name__kk,wikipedia__kk,name__eo,wikipedia__eo,name__sah,name__tt,wikipedia__sah,wikipedia__tt,name__udm,name__lbe,name__et,wikipedia__et,wikipedia__lbe,wikipedia__udm
Q6069310,Refet Seçkin,Refet Seçkin,Refet Seçkin,Refet Seçkin,"",male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6580574,Reşit Ronabar,Reşit Ronabar,Reşit Ronabar,Reşit Ronabar,"",male,,Reşit,https://upload.wikimedia.org/wikipedia/commons/0/0a/Reshid_Pasha_Ronabar.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12811597,Rüstem Hamşioğlu,Rüstem Hamşioğlu,Rüstem Hamşioğlu,Rüstem Hamşioğlu,"",,1866-01-01,,,,,,,,,,,,,,,,,,1952-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6017544,Rıfat Saatçi,Rıfat Saatçi,Rıfat Saatçi,Rıfat Saatçi,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6042756,Rıza Silsüpür,Rıza Silsüpür,Rıza Silsüpür,Rıza Silsüpür,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6016487,Rıza Vamık Uras,Rıza Vamık Uras,Rıza Vamık Uras,Rıza Vamık Uras,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6015769,Salih Atalay,Salih Atalay,Salih Atalay,,"",male,,Salih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6004866,Yakup Bozdağ,Yakup Bozdağ,Yakup Bozdağ,Yakup Bozdağ,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6047209,Yasin Haşimoğlu,Yasin Haşimoğlu,Yasin Haşimoğlu,Yasin Haşimoğlu,"",,,Yasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17468359,Yusuf Ziya Eraydın,Yusuf Ziya Eraydın,Yusuf Ziya Eraydın,Yusuf Ziya Eraydın,"",male,1892-01-01,,,,,,,,,,,,,,,,,,1952-05-19,Eraydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6046003,Zeynel Abidin Atak,Zeynel Abidin Atak,Zeynel Abidin Atak,Zeynel Abidin Atak,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17468373,Zeynel Abidin Bayhan,Zeynel Abidin Bayhan,Zeynel Abidin Bayhan,Zeynel Abidin Bayhan,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8072883,Ziya Hurşit,Ziya Hurşit,Ziya Hurşit,Ziya Hurşit,Ziya Hurşit,male,,Ziya,,,,,,,,,,,,,,,,,1926-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6477462,Çerkes Reşit,Çerkes Reşit,Çerkes Reşit,Çerkes Reşit,"",male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6073411,Ömer Vehbi Büyükyalvaç,Ömer Vehbi Büyükyalvaç,Ömer Vehbi Büyükyalvaç,Ömer Vehbi Büyükyalvaç,"",male,,Ömer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17468397,Ömer Ünlü,Ömer Ünlü,Ömer Ünlü,Ömer Ünlü,"",male,,Ömer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6027076,İbrahim Şevki Tüzün,İbrahim Şevki Tüzün,İbrahim Şevki Tüzün,İbrahim Şevki Tüzün,"",male,,Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6018749,Ahmet Hamdi Mütevellioğlu,Ahmet Hamdi Mütevellioğlu,Ahmet Hamdi Mütevellioğlu,Ahmet Hamdi Mütevellioğlu,"",male,,Ahmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6101023,Ali Şükrü,Ali Şükrü,Ali Şükrü,,"",male,1884-01-01,Ali,,,,,,,,,,,,,,,,,1923-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12808794,Bekir Sıtkı Ocak,Bekir Sıtkı Ocak,Bekir Sıtkı Ocak,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19610829,Bozan Bey,Bozan Bey,Bozan Bey,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6026867,Esat Bey,Esat Bey,Esat Bey,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6051525,Hamit Kapancı,Hamit Kapancı,Hamit Kapancı,Hamit Kapancı,"",male,1878-01-01,Hamit,,,,,,,,,,,,,,,,,1928-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6060913,Haydar Hilmi Vaner,Haydar Hilmi Vaner,Haydar Hilmi Vaner,Haydar Hilmi Vaner,"",male,1875-01-01,,,,,,,,,,,,,,,,,,1954-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6030590,Mehmet Rifat Arkun,Mehmet Rifat Arkun,Mehmet Rifat Arkun,Mehmet Rifat Arkun,"",male,,Mehmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6025253,Mehmet Sırrı Tayanç,Mehmet Sırrı Tayanç,Mehmet Sırrı Tayanç,Mehmet Sırrı Tayanç,"",male,,Mehmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17468175,Mehmet Ziya Bacanak,Mehmet Ziya Bacanak,Mehmet Ziya Bacanak,Mehmet Ziya Bacanak,"",male,,Mehmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6027548,Mehmet Şükrü Keskin,Mehmet Şükrü Keskin,Mehmet Şükrü Keskin,Mehmet Şükrü Keskin,"",male,,Mehmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6026959,Mustafa Lütfi Azer,Mustafa Lütfi Azer,Mustafa Lütfi Azer,Mustafa Lütfi Azer,"",male,,Mustafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6055298,Mustafa Taki Doğruyol,Mustafa Taki Doğruyol,Mustafa Taki Doğruyol,,"",male,,Mustafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6050304,Nazım Resmor,Nazım Resmor,Nazım Resmor,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19612395,Salih Hayali Yaşar,Salih Hayali Yaşar,Salih Hayali Yaşar,Salih Hayali Yaşar,"",,,Salih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6068901,İzzet Eyyüboğlu,İzzet Eyyüboğlu,İzzet Eyyüboğlu,İzzet Eyyüboğlu,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6059189,Zühal Topçu,Zühal Topçu,Zühal Topcu,Zühal Topçu,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6022735,Saruhan Oluç,Saruhan Oluç,Saruhan Oluç,Saruhan Oluç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12810797,Mehmet Âkif Hamzaçebi,Mehmet Âkif Hamzaçebi,Akif Hamzaçebi,Mehmet Âkif Hamzaçebi,,male,,Mehmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12811826,Sezgin Tanrıkulu,Sezgin Tanrıkulu,Sezgin Tanrıkulu,Sezgin Tanrikulu,Sezgin Tanrıkulu,male,1963-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sezgin Tanrıkulu,Sezgin Tanrıkulu,Sezgin Tanrıkulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2459784,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,male,1966-08-14,,,,46923974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,Tuncay Özkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17082323,İbrahim Turhan,İbrahim Turhan,İbrahim Turhan (ekonomist),İbrahim Turhan,İbrahim Turhan,male,,Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,İbrahim Turhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6077556,Fikri Sağlar,Fikri Sağlar,Fikri Sağlar,Fikri Sağlar,Fikri Sağlar,male,1953-01-01,Fikri,,,280306586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fikri Sağlar,Fikri Sağlar,,,Fikri Sağlar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q459130,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,male,1925-07-28,Ali,,,1569226,1022386204,n88192678,,,00000019390,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,Ali Bozer,علی بوزر,علی بوزر,Ali Bozer,Ali Bozer,Ali Bozer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6061890,Barlas Doğu,Barlas Doğu,Barlas Doğu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5017433,Cahit Aral,Cahit Aral,Cahit Aral,Cahit Aral,Cahit Aral,male,,Cahit,,,,,,,,,,,,,,,,,2011-11-01,,,,,,,,,,,,,,,,,,,,Cahit Aral,,Cahit Aral,,,,,,,,,,,,,Cahit Aral,Cahit Aral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4075793,Haluk Bayülken,Haluk Bayülken,Haluk Bayülken,Haluk Bayülken,,male,1922-01-01,Haluk,,,,,,,,,,,,,,,,,2007-04-28,,,,,,,,,,,,,,,,,,,Haluk Bayülken,,,,,Haluk Bayülken,Haluk Bayülken,Haluk Bayülken,Haluk Bayülken,,,,,,,,,,"Байюлкен, Халук","Байюлкен, Халук",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6090114,Sabahattin Özbek,Sabahattin Özbek,Sabahattin Özbek,Sabahattin Özbek,,,,Sabahattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabahattin Özbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6030113,Doğancan Akyürek,Doğancan Akyürek,Doğancan Akyürek,Doğancan Akyürek,,,1931-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3328044,Murat Sökmenoğlu,Murat Sökmenoğlu,Murat Sökmenoğlu,Murat Sökmenoğlu,Murat Sökmenoğlu,male,1945-01-31,Murat,,,,,,,,,,,,,,,,,2014-06-20,,,,,,,,,,,,,,,,,,,Murat Sökmenoğlu,Murat Sökmenoğlu,,,Murat Sökmenoğlu,Murat Sökmenoğlu,Murat Sökmenoğlu,Murat Sökmenoğlu,Murat Sökmenoğlu,,Murat Sökmenoğlu,,,Murat Sökmenoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q15731639,Türkan Turgut Arıkan,Türkan Turgut Arıkan,Türkân Arıkan,Türkan Turgut Arıkan,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Türkan Turgut Arıkan,Türkan Turgut Arıkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6061321,Vehbi Dinçerler,Vehbi Dinçerler,Vehbi Dinçerler,Vehbi Dinçerler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vehbi Dinçerler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q375687,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülent Ulusu,male,1923-05-07,,https://upload.wikimedia.org/wikipedia/commons/c/c1/BulendUlusu.jpg,,29413854,,nr94005554,,/m/09l84p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,بولنت اولوسو,بولنت اولوسو,Bülend Ulusu,Bülend Ulusu,Bülend Ulusu,,,,,Bülənd Ulusu,Bülend Ulusu,Bülend Ulusu,Μπουλέντ Ουλουσού,ビュレント・ウルス,Bülənd Ulusu,Bülend Ulusu,Bülend Ulusu,Μπουλέντ Ουλουσού,ビュレント・ウルス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6028817,Rüştü Şardağ,Rüştü Şardağ,Rüştü Şardağ,Rüştü Şardağ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6078033,Turgut Sunalp,Turgut Sunalp,Turgut Sunalp,Turgut Sunalp,,,1917-08-31,,,,,,,,,,,,,,,,,,1999-08-28,,,,,,,,,,,,,,,,,,,Turgut Sunalp,,,,Turgut Sunalp,,,,,,,,,,,,,,,,,,,,,,,,,,Turgut Sunalp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6098519,Tınaz Titiz,Tınaz Titiz,Tınaz Titiz,Tınaz Titiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tınaz Titiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17045443,Ahmet Altıntaş,Ahmet Altıntaş,Ahmet Altıntaş (siyasetçi),Ahmet Altıntaş,,male,,Ahmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
