id,name__fr,name__ru,name__en,name__sv,name__es,name__nl,name__nb,name__da,name__nn,name__de,name__fi,name__fit,name,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__sv,image,gender,birth_date,identifier__freebase,given_name,website,original_wikiname,identifier__VIAF,name__uk,name__he,wikipedia__uk,name__zh,wikipedia__zh,identifier__BNF,identifier__ISNI,twitter,name__ta,name__en_ca,name__it,name__en_gb,name__af,name__ar,name__az,name__be,name__bg,name__br,name__ca,name__cs,name__cy,name__el,name__eo,name__et,name__eu,name__fa,name__ga,name__gd,name__hi,name__hr,name__hu,name__id,name__ie,name__io,name__is,name__iu,name__ja,name__ka,name__ko,name__kw,name__la,name__lb,name__lv,name__mn,name__mr,name__ms,name__my,name__oc,name__pdc,name__pl,name__pnb,name__pt,name__pt_br,name__qu,name__ro,name__sh,name__sk,name__sr,name__tl,name__tr,name__ur,name__uz,name__vi,name__yi,name__yo,name__zh_hans,name__pam,name__war,name__zh_hant,name__sq,name__sco,name__an,name__bs,name__gl,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sl,name__vec,name__wa,name__fo,name__kl,name__gsw,name__be_tarask,name__ne,name__pa,name__th,name__mg,name__hy,wikipedia__af,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__ga,wikipedia__gd,wikipedia__gl,wikipedia__he,wikipedia__hewikiquote,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__iu,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__kw,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__ne,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pa,wikipedia__pdc,wikipedia__pl,wikipedia__pnb,wikipedia__pt,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__ur,wikipedia__uz,wikipedia__vi,wikipedia__war,wikipedia__yi,wikipedia__yo,wikipedia__zhwikiquote,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,identifier__NLA,family_name,identifier__Munzinger,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,identifier__NNDB,name__ceb,identifier__MusicBrainz,identifier__discogs,identifier__NTA,name__yue,wikipedia__zh_yue,death_date,name__vmf
Q3350703,Olivia Chow,Оливия Чау,Olivia Chow,Olivia Chow,Olivia Chow,Olivia Chow,Olivia Chow,Olivia Chow,Olivia Chow,Olivia Chow,,,Olivia Chow,Olivia Chow,Olivia Chow,,,https://upload.wikimedia.org/wikipedia/commons/6/67/Olivia_Chow_2014.jpg,female,1957-03-24,/m/018g4z,Olivia,http://www.oliviachow.ca,Olivia Chow,305409424,,,,鄒至蕙,鄒至蕙,,,oliviachow,,Olivia Chow,Olivia Chow,Olivia Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,추지혜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olivia Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olivia Chow
Q18720188,,,Pat Perkins,,,,,,,,,,Pat Perkins,Pat Perkins,,,,,female,,,Pat,,Pat Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3376692,Peter Kent,Питер Кент,Peter Kent,,Peter Kent,Peter Kent,,,,Peter Kent,,,Peter Kent,Peter Kent,Peter Kent (homme politique),,,https://upload.wikimedia.org/wikipedia/commons/2/20/PeterKentDec00.jpg,male,1943-07-27,,Peter,,Peter Kent,305126745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Peter Kent (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nm0448830,,,,,,,,,,,,,,,,
Q3376938,Peter Van Loan,,Peter Van Loan,Peter Van Loan,Peter Van Loan,Peter Van Loan,Peter Van Loan,Peter Van Loan,Peter Van Loan,Peter Van Loan,,,Peter Van Loan,Peter Van Loan,Peter Van Loan,,,"https://upload.wikimedia.org/wikipedia/commons/c/cc/Peter_Van_Loan_on_November_3,_2010.jpg",male,1963-04-18,,Peter,,Peter Van Loan,,,,,,,,,,,,,,,,,,,,,,,,,Peter Van Loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Van Loan,,,,,,Peter Van Loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3385555,Pierre Jacob,,Pierre Jacob,Pierre Jacob,,,Pierre Jacob,Pierre Jacob,Pierre Jacob,Pierre Jacob,,,Pierre Jacob,Pierre Jacob,Pierre Jacob (homme politique),,,,male,,,Pierre,,Pierre Jacob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q575997,Rathika Sitsabaiesan,,Rathika Sitsabaiesan,Rathika Sitsabaiesan,Rathika Sitsabaiesan,,Rathika Sitsabaiesan,Rathika Sitsabaiesan,Rathika Sitsabaiesan,Rathika Sitsabaiesan,,,Rathika Sitsabaiesan,Rathika Sitsabaiesan,Rathika Sitsabaiesan,,,https://upload.wikimedia.org/wikipedia/commons/e/ed/RathikaSitsabaiesanReaders'PickWinner.png,female,1981-12-23,,,http://www.rathika.ca,Rathika Sitsabaiesan,,,,,,,,,,ராதிகா சிற்சபையீசன்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ராதிகா சிற்சபையீசன்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3420781,Raymond Côté,,Raymond Côté,Raymond Côté,,Raymond Côté,Raymond Côté,Raymond Côté,Raymond Côté,Raymond Côté,,,Raymond Côté,Raymond Côté,Raymond Côté,,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Raymond_Côté_2011-03-31.jpg,male,,,Raymond,,Raymond Côté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3431543,Rick Dykstra,,Rick Dykstra,Rick Dykstra,Rick Dykstra,Rick Dykstra,Rick Dykstra,Rick Dykstra,Rick Dykstra,Rick Dykstra,,,Rick Dykstra,Rick Dykstra,Rick Dykstra,,,,male,1966-04-10,,Rick,,Rick Dykstra,,,,,,,,,,,,,,,,,,,,Rick Dykstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3442268,Rosane Doré Lefebvre,,Rosane Doré Lefebvre,Rosane Doré Lefebvre,Rosane Doré Lefebvre,Rosane Doré Lefebvre,Rosane Doré Lefebvre,Rosane Doré Lefebvre,Rosane Doré Lefebvre,Rosane Doré Lefebvre,,,Rosane Doré Lefebvre,Rosane Doré Lefebvre,Rosane Doré Lefebvre,,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Rosane_Doré_Lefebvre_2012.jpg,female,1984-10-21,,,http://rosane.ndp.ca/,Rosane Doré Lefebvre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lefebvre,,,,,,,,,,,,,,
Q3453615,Ruth Ellen Brosseau,,Ruth Ellen Brosseau,Ruth Ellen Brosseau,Ruth Ellen Brosseau,Ruth Ellen Brosseau,Ruth Ellen Brosseau,Ruth Ellen Brosseau,Ruth Ellen Brosseau,Ruth Ellen Brosseau,,,Ruth Ellen Brosseau,Ruth Ellen Brosseau,Ruth Ellen Brosseau,,,,female,1984-04-26,,Ruth,,Ruth Ellen Brosseau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3476701,Sean Casey,,Sean Casey,Sean Casey,,Sean Casey,Sean Casey,Sean Casey,Sean Casey,Sean Casey,,,Sean Casey,Sean Casey (Canadian politician),Sean Casey (homme politique canadien),,,,male,1963-05-16,,Sean,,Sean Casey (Canadian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3566825,Wayne Easter,,Wayne Easter,Wayne Easter,Wayne Easter,Wayne Easter,Wayne Easter,Wayne Easter,Wayne Easter,Wayne Easter,,,Wayne Easter,Wayne Easter,Wayne Easter,,,https://upload.wikimedia.org/wikipedia/commons/b/b1/Wayne_Easter.jpg,male,1949-06-22,,Wayne,,Wayne Easter,105964198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3441197,Romeo Saganash,,Romeo Saganash,Romeo Saganash,Romeo Saganash,Romeo Saganash,Romeo Saganash,Romeo Saganash,Romeo Saganash,Romeo Saganash,,,Romeo Saganash,Romeo Saganash,Romeo Saganash,,,https://upload.wikimedia.org/wikipedia/commons/1/1c/Romeo-Saganash-2012-NDP-Leadership-Convention.PNG,male,1961-10-28,,Romeo,http://romeosaganash.ndp.ca,Roméo Saganash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2829856,Alain Giguère,,Alain Giguère,Alain Giguère,Alain Giguère,Alain Giguère,Alain Giguère,Alain Giguère,Alain Giguère,Alain Giguère,,,Alain Giguère,Alain Giguère,Alain Giguère,,,,male,1959-01-01,,Alain,,Alain Giguère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2833494,Alexandre Boulerice,,Alexandre Boulerice,Alexandre Boulerice,,Alexandre Boulerice,Alexandre Boulerice,Alexandre Boulerice,Alexandre Boulerice,Alexandre Boulerice,,,Alexandre Boulerice,Alexandre Boulerice,Alexandre Boulerice,,,https://upload.wikimedia.org/wikipedia/commons/9/99/La_Campagne_de_2011.jpg,male,1973-06-18,,Alexandre,,Alexandre Boulerice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2834262,Alexandrine Latendresse,,Alexandrine Latendresse,Alexandrine Latendresse,Alexandrine Latendresse,Alexandrine Latendresse,Alexandrine Latendresse,Alexandrine Latendresse,Alexandrine Latendresse,Alexandrine Latendresse,,,Alexandrine Latendresse,Alexandrine Latendresse,Alexandrine Latendresse,,,https://upload.wikimedia.org/wikipedia/commons/f/fa/Alexandrine_Latendresse_2011-03-31.jpg,female,1984-04-30,,Alexandrine,,Alexandrine Latendresse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nm0490034,,,,,,,,,,,,,,,,
Q2847252,André Bellavance,,André Bellavance,André Bellavance,André Bellavance,André Bellavance,André Bellavance,André Bellavance,André Bellavance,André Bellavance,,,André Bellavance,André Bellavance,André Bellavance,,André Bellavance,,male,1964-06-03,/m/03vk18,André,,André Bellavance,105701106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2850853,Anne-Marie Day,,Anne-Marie Day,Anne-Marie Day,,Anne-Marie Day,Anne-Marie Day,Anne-Marie Day,Anne-Marie Day,,,,Anne-Marie Day,Anne-Marie Day,Anne-Marie Day,,,,female,1954-02-02,,Anne-Marie,,Anne-Marie Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2851595,Annick Papillon,,Annick Papillon,Annick Papillon,Annick Papillon,Annick Papillon,Annick Papillon,Annick Papillon,Annick Papillon,Annick Papillon,,,Annick Papillon,Annick Papillon,Annick Papillon,,,https://upload.wikimedia.org/wikipedia/commons/7/70/Annick_Papillon_2011-03-31.jpg,female,1980-05-27,,Annick,,Annick Papillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2965525,Christian Paradis,"Паради, Кристиан",Christian Paradis,Christian Paradis,Christian Paradis,Christian Paradis,Christian Paradis,Christian Paradis,Christian Paradis,Christian Paradis,,,Christian Paradis,Christian Paradis,Christian Paradis,"Паради, Кристиан",,,male,1974-01-01,/m/0bbn1t,Christian,,Christian Paradis,250485993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2977930,Claude Patry,,Claude Patry,Claude Patry,,Claude Patry,Claude Patry,Claude Patry,Claude Patry,Claude Patry,,,Claude Patry,Claude Patry,Claude Patry,,,,male,1953-01-10,,Claude,,Claude Patry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3015794,Dany Morin,,Dany Morin,Dany Morin,,Dany Morin,Dany Morin,Dany Morin,Dany Morin,Dany Morin,,,Dany Morin,Dany Morin,Dany Morin,,,,male,1985-12-19,,Dany,,Dany Morin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3022554,Denis Blanchette,,Denis Blanchette,Denis Blanchette,Denis Blanchette,Denis Blanchette,Denis Blanchette,Denis Blanchette,Denis Blanchette,Denis Blanchette,,,Denis Blanchette,Denis Blanchette,Denis Blanchette,,,https://upload.wikimedia.org/wikipedia/commons/8/86/Denis_Blanchette_2015-03-14.jpg,male,1956-09-04,,Denis,http://denisblanchette.ndp.ca,Denis Blanchette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3022785,Denis Lebel,,Denis Lebel,Denis Lebel,,Denis Lebel,Denis Lebel,Denis Lebel,Denis Lebel,Denis Lebel,,,Denis Lebel,Denis Lebel,Denis Lebel,,,https://upload.wikimedia.org/wikipedia/commons/d/df/Denis_Lebel.JPG,male,1954-05-26,,Denis,,Denis Lebel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5285243,Djaouida Sellah,,Djaouida Sellah,Djaouida Sellah,,Djaouida Sellah,Djaouida Sellah,Djaouida Sellah,Djaouida Sellah,Djaouida Sellah,,,Djaouida Sellah,Djaouida Sellah,Djaouida Sellah,,,,female,,,,,Djaouida Sellah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3081243,Francine Raynault,,Francine Raynault,Francine Raynault,,Francine Raynault,Francine Raynault,Francine Raynault,Francine Raynault,Francine Raynault,,,Francine Raynault,Francine Raynault,Francine Raynault,,,,female,1945-03-09,,Francine,,Francine Raynault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q955143,Francis Scarpaleggia,,Francis Scarpaleggia,Francis Scarpaleggia,Francis Scarpaleggia,Francis Scarpaleggia,Francis Scarpaleggia,Francis Scarpaleggia,Francis Scarpaleggia,Francis Scarpaleggia,,,Francis Scarpaleggia,Francis Scarpaleggia,Francis Scarpaleggia,,,,male,1957-06-06,,Francis,,Francis Scarpaleggia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3084255,François Choquette,,François Choquette,François Choquette,,François Choquette,François Choquette,François Choquette,François Choquette,François Choquette,,,François Choquette,François Choquette,François Choquette,,,,male,1974-01-01,,François,,François Choquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5493318,François Lapointe,,François Lapointe,François Lapointe,François Lapointe,François Lapointe,François Lapointe,François Lapointe,François Lapointe,François Lapointe,,,François Lapointe,François Lapointe (politician),François Lapointe,,,,male,1962-01-01,,François,,François Lapointe (politician),105366723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3085579,François Pilon,,François Pilon,François Pilon,François Pilon,François Pilon,François Pilon,François Pilon,François Pilon,François Pilon,,,François Pilon,François Pilon,François Pilon,,,,male,1958-08-25,,François,,François Pilon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3086415,Françoise Boivin,,Françoise Boivin,Françoise Boivin,Françoise Boivin,Françoise Boivin,Françoise Boivin,Françoise Boivin,Françoise Boivin,Françoise Boivin,,,Françoise Boivin,Françoise Boivin,Françoise Boivin,,,https://upload.wikimedia.org/wikipedia/commons/b/bc/Françoise_Boivin.jpg,female,1960-06-11,,Françoise,,Françoise Boivin,105827643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3121631,Guy Caron,,Guy Caron,Guy Caron,Guy Caron,Guy Caron,Guy Caron,Guy Caron,Guy Caron,Guy Caron,,,Guy Caron,Guy Caron,Guy Caron,,,,male,1967-05-13,,Guy,,Guy Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3144797,Hélène Laverdière,,Hélène Laverdière,Hélène Laverdière,Hélène Laverdière,Hélène Laverdière,Hélène Laverdière,Hélène Laverdière,Hélène Laverdière,Hélène Laverdière,,,Hélène Laverdière,Hélène Laverdière,Hélène Laverdière,,,,female,1955-04-13,,Hélène,,Hélène Laverdière,104970936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3144799,Hélène LeBlanc,,Hélène LeBlanc,Hélène LeBlanc,Hélène LeBlanc,Hélène LeBlanc,Hélène LeBlanc,Hélène LeBlanc,Hélène LeBlanc,Hélène LeBlanc,,,Hélène LeBlanc,Hélène LeBlanc,Hélène LeBlanc,,,,female,1958-03-27,,Hélène,,Hélène LeBlanc,307170096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
