id,birth_date,name,sort_name,family_name,given_name,image,source,term,party,party_id,start_date,end_date
mp_SabriHamiti,"",Sabri Hamiti,Hamiti Sabri,Hamiti,Sabri,http://files.parldata.eu/kv/kuvendi/people/mp_SabriHamiti/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,819",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_SadriFerati,"",Sadri Ferati,Ferati Sadri,Ferati,Sadri,http://files.parldata.eu/kv/kuvendi/people/mp_SadriFerati/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,830",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_SafeteHadergjonaj,"",Safete Hadergjonaj,Hadergjonaj Safete,Hadergjonaj,Safete,http://files.parldata.eu/kv/kuvendi/people/mp_SafeteHadergjonaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,666&secid=102&legid=4",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_SalaBerishaShala,"",Sala Berisha- Shala,Berisha- Shala Sala,Berisha- Shala,Sala,http://files.parldata.eu/kv/kuvendi/people/mp_SalaBerishaShala/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,920",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_SalihMorina,"",Salih Morina,Morina Salih,Morina,Salih,http://files.parldata.eu/kv/kuvendi/people/mp_SalihMorina/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,835",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_SaliheMustafa,"",Salihe Mustafa,Mustafa Salihe,Mustafa,Salihe,http://files.parldata.eu/kv/kuvendi/people/mp_SaliheMustafa/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,934",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_SaAMilosavljević,"",Saa Milosavljević,Milosavljević Saa,Milosavljević,Saa,http://files.parldata.eu/kv/kuvendi/people/mp_Sa%C2%9AAMilosavljevi%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,866",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_SelvijeHalimi,"",Selvije Halimi,Halimi Selvije,Halimi,Selvije,http://files.parldata.eu/kv/kuvendi/people/mp_SelvijeHalimi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,923",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_SerdjanPopović,"",Serdjan Popović,Popović Serdjan,Popović,Serdjan,"","http://www.kuvendikosoves.org/?cid=1,102,945",chamber_2014-07-17,Unknown,_unknown,,
mp_ShaipMuja,"",Shaip Muja,Muja Shaip,Muja,Shaip,http://files.parldata.eu/kv/kuvendi/people/mp_ShaipMuja/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,931",chamber_2014-07-17,Pa Grup,parliamentary_group_61,2014-07-17,
mp_ShpejtimBulliqi,"",Shpejtim Bulliqi,Bulliqi Shpejtim,Bulliqi,Shpejtim,http://files.parldata.eu/kv/kuvendi/people/mp_ShpejtimBulliqi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,827",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_ShqipePantina,"",Shqipe Pantina,Pantina Shqipe,Pantina,Shqipe,http://files.parldata.eu/kv/kuvendi/people/mp_ShqipePantina/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,924",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_ShukrijeBytyqi,"",Shukrije Bytyqi,Bytyqi Shukrije,Bytyqi,Shukrije,http://files.parldata.eu/kv/kuvendi/people/mp_ShukrijeBytyqi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,860",chamber_2014-07-17,NISMA,parliamentary_group_59,2014-07-17,
mp_SlavkoSimić,"",Slavko Simić,Simić Slavko,Simić,Slavko,http://files.parldata.eu/kv/kuvendi/people/mp_SlavkoSimi%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,861",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_SlobodanPetrović,"",Slobodan Petrović,Petrović Slobodan,Petrović,Slobodan,http://files.parldata.eu/kv/kuvendi/people/mp_SlobodanPetrovi%C4%87/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,864",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_SynavereRysha,"",Synavere Rysha,Rysha Synavere,Rysha,Synavere,http://files.parldata.eu/kv/kuvendi/people/mp_SynavereRysha/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,939",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_TeutaHaxhiu,"",Teuta Haxhiu,Haxhiu Teuta,Haxhiu,Teuta,http://files.parldata.eu/kv/kuvendi/people/mp_TeutaHaxhiu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,851",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_TeutaRugova,"",Teuta Rugova,Rugova Teuta,Rugova,Teuta,http://files.parldata.eu/kv/kuvendi/people/mp_TeutaRugova/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,812",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_TeutaSahatqija,"",Teuta Sahatqija,Sahatqija Teuta,Sahatqija,Teuta,http://files.parldata.eu/kv/kuvendi/people/mp_TeutaSahatqija/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,838",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_TimeKadrijaj,"",Time Kadrijaj,Kadrijaj Time,Kadrijaj,Time,http://files.parldata.eu/kv/kuvendi/people/mp_TimeKadrijaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,846",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_ValdeteBajrami,"",Valdete Bajrami,Bajrami Valdete,Bajrami,Valdete,http://files.parldata.eu/kv/kuvendi/people/mp_ValdeteBajrami/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,863",chamber_2014-07-17,NISMA,parliamentary_group_59,2014-07-17,
mp_VelimirRakić,"",Velimir Rakić,Rakić Velimir,Rakić,Velimir,http://files.parldata.eu/kv/kuvendi/people/mp_VelimirRaki%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,858",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_VetonBerisha,"",Veton Berisha,Berisha Veton,Berisha,Veton,http://files.parldata.eu/kv/kuvendi/people/mp_VetonBerisha/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,873",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_VisarYmeri,"",Visar Ymeri,Ymeri Visar,Ymeri,Visar,http://files.parldata.eu/kv/kuvendi/people/mp_VisarYmeri/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,928",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_VjosaOsmani,"",Vjosa Osmani,Osmani Vjosa,Osmani,Vjosa,"","http://www.kuvendikosoves.org/?cid=1,102,811",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_XhavitHaliti,"",Xhavit Haliti,Haliti Xhavit,Haliti,Xhavit,http://files.parldata.eu/kv/kuvendi/people/mp_XhavitHaliti/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,925",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_XhevahireIzmaku,"",Xhevahire Izmaku,Izmaku Xhevahire,Izmaku,Xhevahire,http://files.parldata.eu/kv/kuvendi/people/mp_XhevahireIzmaku/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,926",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_ZafirBerisha,"",Zafir Berisha,Berisha Zafir,Berisha,Zafir,http://files.parldata.eu/kv/kuvendi/people/mp_ZafirBerisha/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,862",chamber_2014-07-17,NISMA,parliamentary_group_59,2014-07-17,
mp_ZenunPajaziti,"",Zenun Pajaziti,Pajaziti Zenun,Pajaziti,Zenun,http://files.parldata.eu/kv/kuvendi/people/mp_ZenunPajaziti/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,927",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
